Freq_Hz_,S11_DB_,S11_DEG_,S12_DB_,S12_DEG_,S21_DB_,S21_DEG_,S22_DB_,S22_DEG_
300000000,-10.935381,-119.24464,-69.026382,50.283138,-68.030731,50.767948,0.0034533679,-0.24512586
301000000,-10.995663,-120.08028,-70.992836,-30.906607,-74.143799,66.759384,-0.013363981,-0.2262022
302000000,-11.05368,-120.77582,-69.515121,155.8728,-69.019745,-85.719681,0.0025826516,-0.12328763
303000000,-11.120394,-121.76551,-64.904602,139.22922,-67.229507,163.91882,0.0019068595,-0.21261516
304000000,-11.165485,-122.55142,-69.130287,-83.839012,-67.597733,-83.886337,-0.0003243633,-0.18379903
305000000,-11.251595,-123.38992,-63.747009,-3.8322198,-61.973316,-143.48514,0.014188196,-0.24385987
306000000,-11.293946,-124.22542,-74.757957,24.003191,-66.522308,147.56317,0.0055386527,-0.20953995
307000000,-11.354218,-125.18088,-74.116409,-18.623676,-70.844887,-110.2843,0.0019141043,-0.19978945
308000000,-11.427414,-126.06368,-77.792358,51.889957,-64.847321,8.4359808,0.0029494809,-0.24877636
309000000,-11.490901,-126.82944,-86.309677,143.76868,-72.295944,-140.48698,-0.0012693745,-0.25357279
310000000,-11.549178,-127.86464,-67.62851,-26.616714,-66.125305,136.01846,-8.2059298e-05,-0.26433519
311000000,-11.623156,-128.7666,-65.773468,96.973106,-71.402893,-159.68231,0.0020155315,-0.207561
312000000,-11.652743,-129.60526,-69.926651,100.16994,-71.110161,-19.118816,0.00079048553,-0.1926932
313000000,-11.715939,-130.61784,-66.060265,-109.31514,-76.654625,-106.31519,0.0078498106,-0.14324315
314000000,-11.786746,-131.66554,-74.614861,16.636021,-74.344597,-70.813728,-0.0087297503,-0.25104389
315000000,-11.851493,-132.56708,-66.853249,-99.965828,-74.019073,-171.93454,-0.016209461,-0.24554965
316000000,-11.905669,-133.49274,-73.37796,-73.64695,-65.207329,-102.38138,0.014186131,-0.2268105
317000000,-11.941587,-134.5979,-96.560066,88.896584,-75.993996,176.13351,-0.0034294324,-0.19371782
318000000,-12.029704,-135.53372,-80.523521,116.97115,-70.762604,-133.58006,1.3460683e-05,-0.18082929
319000000,-12.090526,-136.60464,-67.023323,-56.927956,-67.609795,-62.069504,-0.00037691605,-0.26987988
320000000,-12.149078,-137.54755,-73.618713,-44.3251,-73.354683,-132.43704,0.0066662128,-0.26114163
321000000,-12.214611,-138.54164,-67.612267,37.787136,-71.317123,134.37819,-0.0031892867,-0.2289293
322000000,-12.265491,-139.46738,-64.345886,-11.241647,-71.616028,16.298584,0.0088894563,-0.2188087
323000000,-12.337892,-140.41402,-65.752869,93.932396,-65.894615,35.54166,-0.0030268654,-0.29912785
324000000,-12.374905,-141.64465,-66.979118,90.442711,-81.637871,-97.619705,0.020449841,-0.27429521
325000000,-12.46539,-142.62151,-65.680344,116.52525,-73.44548,28.088499,-0.0092270114,-0.15183257
326000000,-12.480941,-143.64256,-80.599556,-129.01332,-80.457718,-98.597702,0.0048778001,-0.21451017
327000000,-12.551187,-144.74403,-67.411919,140.26094,-70.382538,148.90012,0.0032024663,-0.2159427
328000000,-12.577788,-145.71793,-73.08622,-143.80508,-77.454285,-162.89093,0.0072146361,-0.24888244
