Freq_Hz_,S11_DB_,S11_DEG_,S12_DB_,S12_DEG_,S21_DB_,S21_DEG_,S22_DB_,S22_DEG_
300000000,-9.0485525,-107.65062,-69.315208,-141.39015,-72.048904,-15.291676,0.003540792,-0.16934037
301000000,-9.099227,-108.2556,-73.592491,-52.259415,-76.059608,-113.42281,-0.0088519203,-0.21539819
302000000,-9.1354856,-109.10686,-74.322479,-128.19073,-73.501953,-172.2236,0.010871948,-0.15458208
303000000,-9.1971035,-109.7793,-77.770142,145.61115,-71.474678,71.125214,-0.00064486737,-0.24260144
304000000,-9.253108,-110.3083,-67.268623,164.57809,-64.187927,-169.09171,-0.0029804974,-0.13688993
305000000,-9.3222275,-110.97069,-74.277992,173.61032,-71.759323,66.060173,0.0014297055,-0.27517995
306000000,-9.3626471,-111.74678,-73.098549,-131.45093,-66.650185,-147.70227,-0.0081347721,-0.21113314
307000000,-9.4100161,-112.49248,-72.428078,23.225424,-66.079796,78.011681,0.010758333,-0.14434977
308000000,-9.4681978,-113.23942,-68.969086,-8.2830563,-70.582443,-124.25526,0.0026116264,-0.2123346
309000000,-9.5373621,-113.70978,-65.196182,-103.37946,-69.495491,-19.473154,6.3679014e-05,-0.27030289
310000000,-9.56674,-114.57329,-72.546509,-62.683426,-73.268051,137.3304,0.0035945908,-0.21544649
311000000,-9.6407223,-115.38982,-66.48185,29.70281,-70.029999,133.53513,-0.0022666492,-0.22588778
312000000,-9.6919546,-116.05286,-70.780144,44.117577,-71.654404,-25.588938,-0.01115304,-0.25279802
313000000,-9.7599468,-116.73397,-65.668159,39.117687,-65.596916,-172.24619,0.0076337894,-0.22361048
314000000,-9.8266659,-117.53593,-68.57299,71.121559,-66.097054,-32.334995,-0.011185741,-0.22240967
315000000,-9.8622866,-118.23902,-69.744049,-73.439468,-68.174217,149.81688,-0.011660443,-0.18439814
316000000,-9.9117842,-118.96845,-68.580215,91.539925,-73.280357,-146.40433,0.0062392117,-0.25296634
317000000,-9.9633474,-119.76209,-60.790405,37.884903,-68.174919,-60.250793,-0.0041851886,-0.28406385
318000000,-10.02155,-120.55801,-64.897751,76.856606,-73.286308,45.557835,-0.0084924242,-0.20145479
319000000,-10.096704,-121.41172,-65.997849,161.72748,-71.042786,-124.69628,-0.0023891553,-0.26262346
320000000,-10.137181,-122.19965,-67.148499,29.898563,-69.665627,-29.402164,0.0041015064,-0.2513223
321000000,-10.180751,-122.8954,-77.124329,58.340771,-70.717285,-83.107468,0.0070208092,-0.2294776
322000000,-10.237729,-123.7213,-65.273102,148.18611,-68.377861,89.026192,0.0043461495,-0.25098199
323000000,-10.297734,-124.61083,-72.262787,-8.6773176,-64.280518,-65.556213,-0.0013988442,-0.27521151
324000000,-10.3612,-125.43827,-78.509743,-178.00957,-73.856911,-152.18381,0.016003212,-0.21961132
