Freq_Hz_,S11_DB_,S11_DEG_,S12_DB_,S12_DEG_,S21_DB_,S21_DEG_,S22_DB_,S22_DEG_
300000000,-6.2301416,-90.856071,-70.413429,144.99837,-69.349304,54.311386,-0.004130776,-0.21046011
301000000,-6.265399,-91.381897,-63.207161,14.591403,-68.032684,-58.666763,-0.0057872972,-0.22847575
302000000,-6.2885957,-92.118073,-72.799812,-173.19325,-74.618851,-32.433598,-0.00054053264,-0.13984673
303000000,-6.3262496,-92.631226,-69.033585,17.280537,-77.222527,148.87257,-0.0062987385,-0.29508302
304000000,-6.3687491,-93.123947,-73.855728,-153.20421,-82.088913,118.49794,0.004807469,-0.15267114
305000000,-6.3995948,-93.646317,-67.287781,-62.514885,-68.273689,-31.8339,0.0023855134,-0.29489741
306000000,-6.41717,-94.203964,-71.785164,144.26567,-77.625183,37.465931,-0.0048021716,-0.19614974
307000000,-6.4596429,-94.794479,-72.149887,171.00867,-73.903618,101.61252,0.001215435,-0.17638658
308000000,-6.503294,-95.425262,-82.917885,106.1801,-75.069435,-47.757332,0.0066031478,-0.21420778
309000000,-6.530098,-95.879311,-72.866852,17.083811,-71.567444,54.625999,0.0017417764,-0.25888827
310000000,-6.5564909,-96.525261,-67.971245,-175.12288,-65.281975,66.289818,0.0037140832,-0.2488462
311000000,-6.6092792,-97.122589,-66.843964,42.328403,-65.542023,-45.61153,-0.0014576246,-0.20026614
312000000,-6.6318874,-97.706848,-67.324005,49.579891,-69.047737,141.72838,-0.0029437144,-0.26189592
313000000,-6.6736684,-98.24791,-71.953018,-48.647263,-71.589691,176.36,0.00017084402,-0.17471991
314000000,-6.7113938,-98.83477,-68.209824,-118.80863,-67.726746,163.86757,-0.0093061328,-0.21880089
315000000,-6.7416568,-99.498917,-69.580833,-56.013996,-78.717377,68.054558,-0.0042305328,-0.19763765
316000000,-6.7898493,-100.10143,-72.596649,52.042397,-67.000313,-88.277435,0.012222189,-0.23415644
317000000,-6.8106098,-100.80647,-69.019157,-41.624905,-66.038673,25.004709,-0.0075520636,-0.14538585
318000000,-6.8656168,-101.35781,-65.611801,-124.21661,-63.372326,14.983602,-0.013809576,-0.21155675
319000000,-6.9110417,-102.1424,-68.161911,51.009327,-70.887459,-103.94231,0.0053473362,-0.22502987
320000000,-6.9687138,-102.6893,-66.441948,66.887917,-75.743225,-52.756264,-0.0057468615,-0.26047176
321000000,-6.9835615,-103.30486,-69.31646,-157.47679,-61.556278,103.84257,0.0026483624,-0.28228876
322000000,-7.017014,-103.91184,-72.782135,-60.583763,-66.18557,87.905479,0.0071143643,-0.28106022
323000000,-7.0735774,-104.5121,-71.380943,177.98743,-76.020546,-34.816257,0.0030700259,-0.26320997
324000000,-7.1198297,-105.23704,-68.344688,101.90911,-66.814018,16.311157,0.00089349173,-0.26831102
325000000,-7.1814327,-105.87006,-92.571564,92.972862,-67.554199,141.67798,-0.0073090964,-0.19611152
326000000,-7.1812696,-106.44863,-64.269905,12.711274,-65.995529,131.32077,0.002519527,-0.19718027
327000000,-7.2235169,-107.07028,-74.479561,-143.25627,-67.012596,3.1155329,0.0048390147,-0.26478788
328000000,-7.2632866,-107.75246,-70.872589,-116.64361,-72.181831,-96.938438,0.0095192203,-0.24460848
329000000,-7.3145399,-108.49175,-77.407928,-90.503883,-68.183205,59.38633,0.012629502,-0.18750989
330000000,-7.3565226,-109.30323,-70.562309,138.0451,-71.274475,-159.42827,0.0021309278,-0.22652118
331000000,-7.4065547,-109.87221,-65.336975,-173.54584,-62.797371,165.60751,0.0054486832,-0.23079474
332000000,-7.4510536,-110.71851,-69.100861,-63.850311,-69.055016,-16.418249,0.0086533362,-0.24270949
333000000,-7.4932146,-111.25936,-67.031052,139.98274,-68.824814,164.86128,0.00045919282,-0.25877088
334000000,-7.5414362,-111.97993,-64.144623,85.740173,-65.522514,-176.02887,0.0034388832,-0.36783075
335000000,-7.6130133,-112.85796,-69.196129,-120.28141,-64.523903,-123.33739,-0.00031737357,-0.29077816
336000000,-7.630702,-113.55952,-77.860718,43.313103,-78.632881,-27.304131,0.0014234949,-0.23201831
337000000,-7.6693931,-114.18806,-82.053268,44.274345,-67.944878,-150.71338,0.0064310054,-0.26720154
338000000,-7.731339,-115.01456,-69.863846,-24.475138,-74.991997,-56.79483,0.002496243,-0.1974232
339000000,-7.7767544,-115.76939,-73.509598,-122.36465,-65.564316,-42.788212,-0.0042774323,-0.22196975
340000000,-7.8073039,-116.58197,-64.296051,5.7921166,-68.819557,-116.79879,0.00040017863,-0.18691351
341000000,-7.8658681,-117.38824,-76.850708,80.056618,-71.867928,-94.941505,0.007570738,-0.24047151
342000000,-7.920918,-118.33392,-74.966072,-83.464676,-69.205627,142.95735,-0.00026766915,-0.29406023
343000000,-8.0021143,-119.16258,-83.944283,-174.83418,-75.795143,47.108368,0.0005616892,-0.25528485
344000000,-8.0692234,-119.81074,-66.874435,94.988487,-76.744965,-88.591461,0.011710541,-0.23438086
345000000,-8.1069403,-120.69827,-70.193016,-57.664356,-77.753189,-158.26234,0.0025955869,-0.27659443
346000000,-8.1657982,-121.48586,-63.729298,-164.03531,-68.833832,158.44633,0.004115989,-0.27677324
347000000,-8.2527018,-122.39244,-65.26297,122.0031,-84.656021,-39.475189,0.0081164632,-0.26279521
348000000,-8.3007803,-123.06373,-64.632256,77.779198,-69.061272,34.798073,0.004026507,-0.28710145
349000000,-8.3820219,-124.0352,-71.829094,-39.252586,-76.8274,142.54584,0.00039551957,-0.33342627
350000000,-8.4749928,-124.90402,-69.565941,-136.55011,-70.95929,69.295067,-0.0018403645,-0.23614985
351000000,-8.5689707,-125.53136,-79.06871,95.929794,-69.057922,-83.429352,-0.0087336414,-0.31494737
352000000,-8.661787,-126.08476,-67.982567,-8.967886,-73.358429,-44.913963,0.00066055969,-0.21298546
353000000,-8.6984434,-126.52885,-63.949833,146.16577,-70.659927,21.861811,-0.0052725468,-0.22109476
354000000,-8.7615252,-127.11295,-64.055222,93.370461,-73.377899,-25.317505,0.0058173388,-0.30645797
355000000,-8.7975645,-128.04538,-66.784233,-32.899849,-68.153152,-161.83508,-0.007202527,-0.1944685
356000000,-8.8503685,-128.75536,-66.880875,155.99156,-69.514984,-153.19206,0.0047986773,-0.27518758
357000000,-8.9220495,-129.4944,-73.526932,114.82922,-69.112343,32.149895,0.0053664683,-0.23482257
358000000,-9.0009947,-130.27051,-75.670044,-148.30347,-73.788719,-61.168587,0.010934435,-0.23169103
359000000,-9.0368557,-130.81711,-69.811302,-131.35748,-75.575241,130.96536,0.0043673548,-0.27404878
360000000,-9.0909882,-131.45406,-75.64962,-95.73069,-69.398918,-155.92448,0.0082105109,-0.23317452
361000000,-9.1457262,-132.08197,-70.526001,-9.4334192,-67.384346,141.61258,0.0049171024,-0.24180959
362000000,-9.1684933,-132.93163,-64.31411,-113.58727,-84.790497,-119.06413,0.015231485,-0.21304438
363000000,-9.2294874,-133.49336,-78.416534,-120.16568,-70.088036,-5.1679344,0.0028744619,-0.27789098
364000000,-9.2862988,-134.51863,-71.550804,25.831484,-80.876144,179.59114,0.0023322171,-0.18396305
365000000,-9.3456879,-135.11363,-70.291801,-68.758125,-61.483368,173.9265,-0.00015764841,-0.21183752
366000000,-9.3541031,-135.90556,-63.285385,-157.30811,-66.616211,84.527161,0.0081784735,-0.30150929
367000000,-9.4146662,-136.83548,-70.141869,111.58796,-72.346519,71.857147,0.0043926975,-0.20075253
368000000,-9.4530172,-137.67854,-62.377342,1.9334979,-68.332611,-170.33203,0.0091782603,-0.2419332
369000000,-9.4654455,-138.56766,-79.66375,57.916611,-66.5634,86.739906,0.0013510374,-0.31031874
370000000,-9.5235538,-139.43024,-78.014191,159.4068,-66.907829,32.188011,0.0058075152,-0.27481431
371000000,-9.5506401,-140.16792,-67.497246,-82.810555,-71.15168,162.90315,0.013182851,-0.21760598
372000000,-9.5960817,-141.21593,-80.722,-22.301586,-67.025337,-160.15633,0.0086419685,-0.26593834
373000000,-9.6707544,-141.96666,-73.025932,71.802689,-80.972641,-129.18202,-0.013474856,-0.27000713
374000000,-9.704936,-142.87688,-71.670631,124.39436,-65.976509,101.15331,0.0084166862,-0.26136085
375000000,-9.738553,-143.70032,-72.186668,-123.93188,-64.127846,-121.32227,0.011137382,-0.23695354
376000000,-9.7692842,-144.4917,-71.286545,-164.07283,-78.758797,-123.58852,-0.0036366887,-0.21610083
377000000,-9.8078232,-145.37656,-74.283691,57.318661,-63.931911,-29.40613,0.0053054523,-0.28052831
378000000,-9.857357,-146.23495,-76.641548,77.122276,-70.044762,-52.983307,0.00079359126,-0.29111147
379000000,-9.8884611,-147.20235,-64.047096,134.22479,-81.031029,175.06006,0.0044495887,-0.23841606
380000000,-9.9074287,-148.18443,-81.248268,99.554672,-69.826134,12.298667,0.009357526,-0.29299256
381000000,-9.9616776,-149.0786,-80.543633,81.428253,-67.412689,-68.428711,0.0070476872,-0.26458746
382000000,-10.001987,-150.04575,-72.967979,2.2955,-69.120155,87.115089,0.0070585418,-0.18321121
383000000,-10.021315,-151.00304,-70.555328,26.765665,-69.194626,-64.299103,0.0075883097,-0.1961448
384000000,-10.060506,-152.00288,-70.463867,24.749475,-70.903931,-75.069641,-0.0035747699,-0.19549765
385000000,-10.110677,-153.04539,-65.229393,-102.89077,-68.445641,152.91939,0.012907734,-0.24084193
386000000,-10.136148,-153.99713,-69.500801,106.81093,-64.481628,175.23103,0.0033468013,-0.27401996
387000000,-10.169278,-154.92809,-72.917625,-138.48405,-68.042267,-114.52231,0.0097635584,-0.27093166
388000000,-10.193153,-156.01065,-75.062866,73.552727,-69.071831,-14.418467,-0.0081360694,-0.27655309
389000000,-10.219844,-157.04179,-65.91024,65.730537,-71.629051,-168.4637,0.0051896232,-0.23985994
390000000,-10.251681,-158.05675,-65.297493,124.89524,-67.112511,-171.28223,-0.0069165407,-0.29464942
