Freq_Hz_,S11_DB_,S11_DEG_,S12_DB_,S12_DEG_,S21_DB_,S21_DEG_,S22_DB_,S22_DEG_
300000000,-1.7659154,-52.59462,-66.527809,133.01949,-75.285423,39.058403,-0.0048524458,-0.21487704
301000000,-1.7703524,-52.820194,-72.759659,131.45972,-70.664032,118.61858,-0.010133485,-0.22590441
302000000,-1.7652969,-53.156445,-84.369522,123.96142,-72.210548,118.6215,0.00449717,-0.14361417
303000000,-1.7856778,-53.477421,-67.592278,94.160652,-69.841011,30.540958,-0.0086143278,-0.22070637
304000000,-1.7950855,-53.645771,-71.001045,-51.683842,-63.331837,37.486687,-0.0046500554,-0.20980129
305000000,-1.796517,-53.896233,-64.766151,-149.53912,-68.408218,-114.62389,0.01297587,-0.27286896
306000000,-1.7946273,-54.216301,-63.487438,-170.42648,-72.984596,54.472248,0.0042727063,-0.18039672
307000000,-1.7988853,-54.462387,-75.784676,-155.27316,-69.291092,47.443798,0.0080120778,-0.13786983
308000000,-1.8197527,-54.799229,-69.177216,43.007763,-72.650345,-142.87166,0.0073510851,-0.27053857
309000000,-1.8176168,-55.036213,-73.838516,32.611221,-72.916138,7.1704974,-0.0050657308,-0.2229749
310000000,-1.8166039,-55.294987,-64.022346,-56.755417,-83.81929,133.67615,0.0026597453,-0.22871119
311000000,-1.8330601,-55.641479,-69.742714,-129.74733,-75.104103,147.06264,0.00033961062,-0.2547501
312000000,-1.836674,-55.843597,-72.73024,18.730783,-70.767799,87.439323,-0.0012934556,-0.24410366
313000000,-1.8629977,-56.168201,-75.541679,-147.41681,-67.210136,-81.099678,0.00012528629,-0.19976006
314000000,-1.8565526,-56.426926,-81.662636,-120.00281,-75.74221,-109.23136,-0.005115231,-0.23035118
315000000,-1.8663712,-56.73111,-64.359863,145.7466,-65.022263,149.61732,-0.0096737389,-0.17498471
316000000,-1.8698926,-57.020164,-74.114113,46.48138,-64.990921,-134.53859,0.003430089,-0.22650607
317000000,-1.884297,-57.324493,-76.7724,-129.16753,-73.835548,30.753788,-0.0041401037,-0.25435022
318000000,-1.8979138,-57.610249,-68.934853,-92.180054,-71.495903,98.460014,-0.0053303433,-0.22181554
319000000,-1.91374,-57.982651,-63.225304,-62.401653,-71.136925,82.214806,0.00095042877,-0.22867849
320000000,-1.9272531,-58.165306,-70.728119,-25.421835,-70.255394,77.176964,-0.0055851224,-0.24354146
321000000,-1.924367,-58.446362,-76.827568,-3.2790444,-86.338959,-2.4212062,0.0031822901,-0.21869861
322000000,-1.9350284,-58.748734,-63.036499,-89.384377,-66.042259,121.90854,0.010991757,-0.20836474
323000000,-1.9558021,-59.063583,-69.496552,39.465015,-78.050644,-22.05863,0.0038428833,-0.24380404
324000000,-1.976001,-59.342964,-69.449081,77.891365,-82.730698,148.46175,0.010528511,-0.26749507
325000000,-1.9870486,-59.577759,-73.467194,-45.571999,-72.475189,-165.72214,-0.011898202,-0.20895219
326000000,-1.9921679,-59.895241,-70.300049,52.824593,-73.209534,50.552864,0.010056436,-0.24683447
327000000,-1.9972901,-60.101357,-83.032578,-176.2774,-83.634575,132.47896,-0.00030831282,-0.24765855
328000000,-2.0137446,-60.431759,-63.581047,131.5984,-72.378746,124.80574,-0.0009933582,-0.24342749
329000000,-2.0277665,-60.783863,-73.919922,-103.5862,-62.566181,-50.416569,0.01147096,-0.17785731
330000000,-2.0384381,-61.144627,-71.737442,-139.29651,-70.407455,80.759895,0.0056146597,-0.20853643
331000000,-2.0612133,-61.449757,-81.530121,79.763618,-72.647896,179.22762,0.0088434732,-0.2168618
332000000,-2.0729511,-61.740089,-67.074097,-171.98122,-63.472382,48.901779,0.0050107026,-0.21730524
333000000,-2.0889046,-61.967098,-74.388573,38.545643,-71.059006,-147.33144,-0.00028734375,-0.27483231
334000000,-2.0914197,-62.240757,-70.054932,-157.8974,-67.391129,21.701712,0.016681457,-0.33466107
335000000,-2.1191101,-62.606895,-72.585533,-122.8864,-67.054977,170.82138,0.0033783577,-0.30297148
336000000,-2.1222649,-62.963909,-65.109825,-3.621419,-68.530251,21.446489,0.0036649418,-0.23106234
337000000,-2.1411624,-63.313313,-68.705864,132.73299,-65.293884,58.740944,0.0032966209,-0.29558334
338000000,-2.1508796,-63.564659,-66.4002,-26.326174,-84.600555,-177.37184,0.0071153976,-0.20264317
339000000,-2.1674557,-63.942871,-69.436127,179.47873,-85.011848,25.908737,-0.0064688004,-0.24037009
340000000,-2.1832716,-64.289757,-73.708786,-125.15687,-77.880699,-167.44626,0.0089726383,-0.18737903
341000000,-2.2122955,-64.672844,-71.563644,-120.25476,-71.679344,-134.43109,0.007057508,-0.23700684
342000000,-2.233464,-65.033516,-80.385429,-96.279732,-69.375679,-113.5184,0.0065452508,-0.26439291
343000000,-2.2569184,-65.329201,-76.762383,114.21506,-80.92482,139.66811,0.00220182,-0.17569479
