Freq_Hz_,S11_DB_,S11_DEG_,S12_DB_,S12_DEG_,S21_DB_,S21_DEG_,S22_DB_,S22_DEG_
300000000,-3.6482923,-66.717575,-62.072742,116.6116,-78.269241,-159.61058,0.0033923252,-0.20129967
301000000,-3.6795802,-67.169502,-72.473495,98.31691,-75.114189,54.339695,-0.013299846,-0.23375781
302000000,-3.6914289,-67.562042,-75.219254,-144.51611,-76.632584,-28.50638,0.0041713319,-0.1668721
303000000,-3.7127614,-67.976547,-79.907036,-141.0827,-73.341461,120.04664,0.0003137266,-0.24201122
304000000,-3.746356,-68.283104,-84.364967,-110.2345,-68.828156,19.606569,0.0011781695,-0.11256511
305000000,-3.7723663,-68.663063,-70.036186,142.02119,-81.241196,30.637747,0.001727286,-0.29030508
306000000,-3.7740722,-69.053101,-69.677452,-108.84174,-94.735924,72.772705,-0.00079632539,-0.22122334
307000000,-3.7909586,-69.528557,-70.080948,30.300539,-78.159019,107.2877,0.003102619,-0.19573896
308000000,-3.8310771,-69.949577,-74.536575,-75.334579,-72.961571,-75.683311,0.010722699,-0.24229565
309000000,-3.8503993,-70.387711,-75.450188,131.14787,-68.629288,101.20921,-0.0017163199,-0.24464841
310000000,-3.8813322,-70.921417,-62.242733,119.63101,-73.433617,13.188345,0.0018359624,-0.24126029
311000000,-3.9234135,-71.264824,-68.193977,47.66127,-68.323982,1.456906,-0.0042178361,-0.21970461
312000000,-3.9385672,-71.548386,-72.695564,-128.58127,-74.736183,167.93694,-0.0069562094,-0.21211791
313000000,-3.9556301,-71.921852,-72.318054,-39.658516,-65.549858,-152.38994,0.0004182971,-0.19357568
314000000,-3.9679942,-72.35688,-62.83144,144.16089,-71.084343,174.57805,-0.0095463572,-0.26305068
315000000,-3.9985583,-72.817741,-69.369011,59.455296,-68.407814,161.7515,-0.0087875929,-0.18021779
316000000,-4.0175786,-73.287025,-64.71743,16.340904,-73.331352,-108.82365,0.0054895314,-0.24773051
317000000,-4.0401211,-73.748734,-66.961929,164.04471,-65.596184,-40.587875,-0.0038592413,-0.19552627
318000000,-4.0769114,-74.249779,-78.284592,129.04059,-64.677109,-28.58363,0.0010948385,-0.15926526
319000000,-4.1174049,-74.712723,-70.017677,28.212568,-75.004829,-98.688004,-0.0030291968,-0.18673623
320000000,-4.147119,-75.23687,-69.976936,27.063984,-66.881302,141.0529,0.0051068864,-0.2731761
321000000,-4.1746635,-75.650398,-69.531937,147.7373,-68.499512,-18.392443,-0.0020762919,-0.27261081
322000000,-4.2121749,-76.05233,-69.840965,-139.92888,-68.122421,-122.03476,0.0060887691,-0.2463398
323000000,-4.2616816,-76.496651,-66.150879,4.197084,-62.823277,-110.99786,-0.01362858,-0.29444623
324000000,-4.2968507,-76.912964,-68.503548,113.72532,-69.308342,57.189926,0.017160032,-0.18294203
325000000,-4.3385415,-77.349449,-70.102097,-28.704739,-74.079811,-141.16006,-0.010702528,-0.20373289
326000000,-4.345469,-77.770546,-72.685501,-7.2484102,-70.872208,35.403397,0.0059041982,-0.28782776
327000000,-4.3731279,-78.239571,-64.461525,-124.64942,-76.739372,57.336224,-0.00078622805,-0.26813748
328000000,-4.4034534,-78.722885,-72.212349,142.17603,-64.562096,59.385578,0.013028519,-0.27392784
329000000,-4.4551625,-79.249794,-72.610504,105.62706,-71.72641,-54.063675,0.0091121318,-0.20741709
330000000,-4.4984927,-79.83297,-64.730965,30.452713,-74.585716,-68.785576,0.0099996189,-0.25478247
331000000,-4.5413718,-80.207687,-71.123199,-26.240316,-68.695908,-155.32364,0.011705378,-0.22070821
332000000,-4.5965905,-80.768066,-63.687664,-66.600365,-67.59317,41.756969,-0.0020687815,-0.23106803
333000000,-4.6181293,-81.156082,-72.483444,31.041523,-64.076874,39.408184,-0.0014542583,-0.29341951
334000000,-4.6466708,-81.662476,-75.039032,-14.516396,-78.393707,114.89261,0.0047112787,-0.33038068
335000000,-4.7096,-82.166504,-74.151993,98.765282,-70.48555,136.72704,-0.0012023108,-0.31903273
336000000,-4.7607665,-82.662399,-69.163185,-114.30588,-67.086769,-157.13062,0.011188505,-0.24792613
337000000,-4.7955222,-83.165634,-65.742813,41.360413,-72.108444,10.522082,0.0036256281,-0.34054965
338000000,-4.8386426,-83.656425,-71.499962,78.892334,-66.483406,93.185364,0.0023922399,-0.20466191
339000000,-4.8787737,-84.200188,-71.235016,116.91286,-65.986099,-132.47505,-0.00323203,-0.21362071
340000000,-4.9445901,-84.86145,-66.064026,-13.926369,-63.945675,-51.730892,0.0068600555,-0.27375218
341000000,-5.0175748,-85.432007,-82.357735,-70.711143,-70.278435,114.60678,0.012170047,-0.27094695
342000000,-5.0850878,-85.894005,-70.91272,-103.70099,-74.619804,-31.767071,-0.0037138942,-0.33110532
343000000,-5.1682425,-86.264259,-77.524216,-154.19272,-66.714973,155.16803,-0.0011166054,-0.19557214
344000000,-5.2333646,-86.625435,-75.125626,128.70203,-80.938637,-159.46136,0.0064790822,-0.25260106
345000000,-5.2793326,-87.093987,-67.873795,41.61483,-68.233551,61.989021,0.0018100874,-0.24943
346000000,-5.3495917,-87.607704,-72.065971,95.670082,-67.325745,108.16158,0.0080348151,-0.32886201
347000000,-5.4354377,-88.066132,-67.805695,143.80809,-76.166443,169.41518,0.007262704,-0.22499518
348000000,-5.5092111,-88.336044,-76.554733,-176.22954,-75.012695,-106.34834,0.0027875418,-0.26285496
349000000,-5.6163664,-88.62545,-71.686707,-108.45702,-75.0252,129.0498,0.0087143052,-0.28131893
350000000,-5.6992354,-88.986717,-80.202568,-137.02481,-72.724991,-13.492032,-0.00056357408,-0.20411339
351000000,-5.7623358,-88.844849,-85.669106,-39.745628,-67.258675,35.953079,-0.0028893172,-0.3122741
352000000,-5.7997041,-88.931145,-72.768898,-25.134773,-70.453423,-152.05757,-0.0033568952,-0.21308228
353000000,-5.817831,-89.101593,-68.117706,-164.20546,-70.609268,156.22076,-0.0037986145,-0.21613561
354000000,-5.8446269,-89.444862,-68.485184,170.9333,-66.658089,-46.401581,0.0048421174,-0.25532123
355000000,-5.8928566,-89.880203,-65.414452,106.65302,-71.422585,-149.519,-0.012866765,-0.23983409
356000000,-5.9589863,-90.215355,-69.698105,-160.21796,-70.826134,85.692711,0.0091446796,-0.25078538
357000000,-5.9958897,-90.446312,-67.798172,-81.671539,-66.570282,-6.486577,0.012946447,-0.23408405
358000000,-6.0366516,-90.608078,-64.354073,79.344345,-66.824806,166.25029,0.0087799234,-0.23210461
359000000,-6.038692,-90.765137,-68.448418,-106.59586,-60.396473,-152.71042,5.2807056e-05,-0.29066032
360000000,-6.0678287,-91.138962,-75.085129,157.06473,-69.978279,53.035282,0.0011890386,-0.2672348
361000000,-6.069304,-91.498932,-68.644791,-164.46619,-70.93605,-55.256168,-0.00065833004,-0.23697838
362000000,-6.093349,-91.95443,-87.078522,22.032557,-62.981316,18.094069,0.0095527982,-0.24343741
363000000,-6.1219878,-92.39817,-71.192406,-165.04488,-77.005974,-32.50943,-0.0073651047,-0.30431548
364000000,-6.1851087,-92.83857,-69.990532,-76.474922,-66.397881,-117.79716,0.0014887057,-0.17002916
365000000,-6.1771526,-93.173279,-72.618492,-47.565121,-66.148354,-6.9262562,0.0067975102,-0.24734172
366000000,-6.1831059,-93.735687,-68.770401,-50.089401,-68.16626,54.240841,-0.00061742426,-0.29376301
367000000,-6.2311382,-94.226822,-70.411209,-126.21792,-69.418442,-106.51441,0.0029142997,-0.24207529
368000000,-6.2529817,-94.921143,-69.427162,-150.32501,-66.217697,-117.62148,0.010714435,-0.21847451
369000000,-6.2795367,-95.441414,-67.582916,-128.01659,-74.283432,174.29562,0.00038361311,-0.31364706
370000000,-6.340467,-95.912048,-65.637489,149.06985,-78.363937,50.82914,0.0038604701,-0.29965883
371000000,-6.3608031,-96.534187,-62.792309,-78.462196,-75.721588,165.42982,0.0024879642,-0.28663975
372000000,-6.4027243,-96.999626,-66.751625,16.03334,-84.356606,37.326015,0.0044863089,-0.25142103
373000000,-6.4548059,-97.476006,-72.653671,-173.02173,-86.092278,-164.53781,0.003707876,-0.25757855
374000000,-6.4658403,-98.066299,-74.265564,-154.33775,-70.147774,-151.80559,0.0033731845,-0.33261132
375000000,-6.5212612,-98.709,-68.616486,68.410027,-68.383644,150.84547,0.011230332,-0.20196395
376000000,-6.5620189,-99.218285,-79.970238,150.63283,-67.055603,4.2469616,0.0028780836,-0.20886162
377000000,-6.607583,-99.81794,-81.080772,120.98889,-80.600365,15.855705,0.0021925056,-0.24676274
378000000,-6.667623,-100.33427,-68.356926,-31.600554,-70.5327,-99.218407,-0.00126316,-0.30347842
379000000,-6.7110386,-100.94761,-80.798309,19.768955,-73.054672,72.98468,-0.0027165464,-0.24366195
380000000,-6.7458291,-101.4929,-65.273079,111.39103,-71.045891,-115.24609,0.003020877,-0.28094009
381000000,-6.7884846,-102.20836,-73.166344,65.198387,-67.446693,-158.80498,-0.0025222844,-0.21578445
382000000,-6.847178,-102.72098,-68.936409,-113.52047,-77.632393,-68.96553,0.0063022822,-0.17492251
383000000,-6.8978262,-103.45005,-73.635361,-103.35386,-69.336685,164.72409,0.010706688,-0.22808579
384000000,-6.9705782,-103.99367,-66.239067,74.867813,-63.849255,-112.22282,-0.0038504321,-0.22623561
385000000,-7.0165224,-104.54649,-70.349709,109.14249,-71.776939,-25.883097,0.0073174899,-0.21991229
386000000,-7.0493584,-105.255,-77.376007,-131.58492,-66.999229,143.04477,-0.0068478337,-0.26049274
387000000,-7.1046515,-105.75831,-70.415207,86.889793,-67.67942,24.654797,-0.0027463341,-0.25560245
388000000,-7.1771169,-106.57907,-69.293808,-77.014275,-67.659172,-153.19696,-0.0090879695,-0.25510198
389000000,-7.2260728,-107.20083,-66.530243,-54.75848,-69.917732,-139.54921,0.012690932,-0.17308885
390000000,-7.2793741,-107.83089,-70.359177,-161.03909,-62.804054,-13.197707,0.0019467062,-0.29126403
391000000,-7.3491859,-108.46739,-73.372643,64.780762,-64.82811,138.09438,0.0044511403,-0.29620796
392000000,-7.4113116,-109.00151,-71.118683,9.2369509,-68.428452,179.46609,0.015845886,-0.32223025
