Freq_Hz_,S11_DB_,S11_DEG_,S12_DB_,S12_DEG_,S21_DB_,S21_DEG_,S22_DB_,S22_DEG_
300000000,-1.8697771,-41.937634,-67.078339,-26.87718,-74.677155,-25.000338,-0.00039270788,-0.35094124
301000000,-1.8861063,-42.106598,-64.452316,-56.08363,-73.403801,27.730183,-0.013236231,-0.34804189
302000000,-1.8980185,-42.229355,-70.335251,-10.831457,-66.446266,-104.51761,-0.0062051555,-0.26825869
303000000,-1.8986561,-42.3069,-72.744247,117.66257,-71.021843,103.40424,-0.011101915,-0.43310982
304000000,-1.9061636,-42.526302,-65.45166,-176.76126,-68.839195,-98.462669,0.0031310732,-0.27870211
305000000,-1.9048179,-42.680496,-67.131432,-41.021751,-64.536354,100.9996,0.0018980621,-0.4019182
306000000,-1.9222242,-42.84322,-78.398163,-48.360931,-62.687527,-48.484135,-0.0080006933,-0.36122254
307000000,-1.9182976,-42.88559,-79.66713,-176.13779,-70.416473,-142.20924,-0.0064376909,-0.33969787
308000000,-1.9237453,-43.166832,-76.034943,-40.189468,-69.930527,-130.79713,-0.00092448632,-0.36881012
309000000,-1.9300668,-43.275154,-75.944153,94.760101,-90.23056,97.090065,-0.0046485006,-0.30236492
310000000,-1.9403121,-43.479942,-73.317001,-46.384308,-72.924728,119.44293,0.0030907199,-0.36706626
311000000,-1.9423283,-43.558102,-65.169609,104.92659,-68.259628,-134.86627,-0.004794138,-0.3460499
312000000,-1.9471058,-43.756325,-69.613388,-21.310795,-85.591156,-73.229019,0.0027761592,-0.40204486
313000000,-1.9546001,-43.901005,-71.989975,-112.92587,-71.535538,-113.4173,0.0016144665,-0.39310646
314000000,-1.9720248,-44.023479,-72.812981,-142.45683,-80.412643,36.434837,-0.00035905323,-0.31794813
315000000,-1.9663445,-44.268612,-73.483994,-86.480225,-77.283401,-107.14912,0.0028465234,-0.36853439
316000000,-1.9774729,-44.351223,-67.43457,34.371803,-76.831375,77.198097,-0.0021547647,-0.36776966
317000000,-1.9852611,-44.466045,-72.038452,-98.196167,-69.62323,142.81357,0.0024833074,-0.35641921
318000000,-1.9948885,-44.65683,-66.037544,-109.2568,-72.891327,133.04987,-0.0098187663,-0.33729064
319000000,-2.0037136,-44.809582,-69.296593,-137.33824,-66.497108,-31.107859,-0.0022143323,-0.29772663
320000000,-2.0020492,-45.01141,-70.745316,134.40265,-68.715263,61.572933,-0.012915316,-0.34058446
321000000,-2.0136597,-45.163807,-73.999382,75.578865,-73.749306,53.31234,-0.011575828,-0.3560228
322000000,-2.0234449,-45.310104,-63.105106,104.85763,-69.221497,174.4236,0.0015880726,-0.37317094
323000000,-2.0275419,-45.49543,-78.793709,78.527397,-77.237236,44.528862,-0.0064553195,-0.40121296
324000000,-2.0292234,-45.645016,-72.536415,-52.127476,-69.008942,-175.50969,-0.0049172337,-0.37943304
325000000,-2.0484924,-45.802292,-75.978661,6.1141167,-68.329742,-114.11423,-0.0024474312,-0.37550935
326000000,-2.0594451,-45.968891,-64.692436,140.20992,-77.386856,-124.47713,0.0056534382,-0.34248549
327000000,-2.062485,-46.155102,-70.125114,72.900551,-86.073143,133.16518,0.006008117,-0.4997943
328000000,-2.0759804,-46.23827,-75.297638,134.98,-79.142502,96.445854,-0.0043714922,-0.3109743
329000000,-2.0833347,-46.399097,-66.052147,-94.231087,-67.244186,-110.60426,-0.00037355057,-0.42090327
330000000,-2.0828772,-46.591743,-67.635841,-102.11493,-60.402275,179.70692,9.6294738e-05,-0.35057655
331000000,-2.0949917,-46.78355,-73.873871,151.08881,-72.661858,129.10115,0.0014690391,-0.37339371
332000000,-2.0970433,-46.986248,-83.030724,168.03976,-79.481064,-98.002701,-0.002197498,-0.37439471
333000000,-2.1060159,-47.045166,-68.199135,171.87073,-67.402397,-161.94748,0.00158652,-0.36212102
334000000,-2.1121783,-47.281513,-70.02491,13.224365,-67.018578,175.39557,-0.0024790301,-0.394876
335000000,-2.128603,-47.48399,-75.969711,65.262039,-65.226868,58.335354,-0.0073910346,-0.40740278
336000000,-2.1289444,-47.581741,-71.987343,-37.309315,-67.722816,-63.173985,-0.0037317709,-0.41309839
337000000,-2.1457214,-47.754997,-74.182686,135.28792,-77.633865,-19.456608,0.0017743795,-0.33548522
338000000,-2.1436324,-47.955143,-79.177597,-142.36525,-69.712555,127.18761,-0.0056924294,-0.37239459
339000000,-2.1546636,-48.116165,-83.306084,-148.58784,-74.397575,-175.11031,-0.002888022,-0.38909623
340000000,-2.1699276,-48.258656,-64.255585,-2.6467767,-78.496414,-62.580482,3.624034e-06,-0.42732432
341000000,-2.1714911,-48.429901,-82.864006,-76.350517,-69.253632,-14.877757,-0.00506288,-0.44888154
342000000,-2.1747141,-48.574974,-73.911499,-147.63164,-67.360176,112.24802,-0.002223656,-0.43107203
343000000,-2.184283,-48.753971,-77.944633,-11.055219,-73.974731,47.662449,-0.001279473,-0.35939837
344000000,-2.1961677,-48.924698,-64.292885,-33.223541,-64.989037,115.00655,0.0032660984,-0.39660689
345000000,-2.2039754,-49.061329,-71.518326,-42.293308,-67.866066,-70.698357,0.0076663485,-0.47965816
346000000,-2.2205613,-49.244026,-80.809593,-170.75356,-82.789261,150.87253,-0.0071478174,-0.46549192
347000000,-2.2166152,-49.418537,-70.691513,94.481827,-63.36747,91.133034,0.0059502125,-0.42716411
348000000,-2.2283256,-49.597851,-62.457821,-60.347668,-72.497841,-36.060238,-0.0004338705,-0.44195166
349000000,-2.2384913,-49.782192,-68.198906,123.1274,-72.263268,-21.927687,0.0082534002,-0.36097795
350000000,-2.2507889,-49.908638,-80.098656,-162.35115,-69.174179,79.616608,0.0005228651,-0.37756482
351000000,-2.2534826,-50.09436,-69.975426,178.99725,-64.687386,112.67281,0.0079454146,-0.42660111
352000000,-2.2610228,-50.27932,-68.181969,39.384205,-68.830688,-52.626411,0.00025833427,-0.42763281
353000000,-2.2732608,-50.413086,-74.284096,-162.90154,-73.169945,-178.18658,-0.011040408,-0.3921904
354000000,-2.285409,-50.622478,-68.093864,168.76328,-66.053696,168.56541,-0.0018390696,-0.42429113
355000000,-2.2848697,-50.720436,-62.450077,31.932652,-73.058937,-93.044182,0.00021847208,-0.40148538
356000000,-2.2899852,-50.970081,-91.299545,157.99924,-65.093277,-173.31731,-0.0080341473,-0.37173271
357000000,-2.295089,-51.063904,-72.163666,-19.559067,-64.52198,-115.6861,0.0063653518,-0.41568899
358000000,-2.3132555,-51.312714,-63.086746,-143.28307,-67.601601,-41.080238,0.0022747808,-0.36513796
359000000,-2.317405,-51.536114,-75.972183,158.60515,-65.892273,56.68824,-0.0066787945,-0.40430167
360000000,-2.3372738,-51.666336,-82.673508,116.28653,-72.124245,-64.701073,-0.0073560295,-0.40812406
361000000,-2.351723,-51.882156,-73.731339,-95.674477,-73.947884,-35.635159,0.015229421,-0.41481245
362000000,-2.3547304,-52.051193,-63.942181,-41.757675,-65.711212,154.19437,0.0012164701,-0.4198035
363000000,-2.3582809,-52.25531,-67.098564,21.90029,-67.490005,149.01527,-0.0034719191,-0.48552918
