Freq_Hz_,S11_REAL,S11_IMAG
300000000,32.235992581492,-40.1128798007331
301000000,32.2182269228352,-39.7729692888011
302000000,32.047196646202,-39.3525985689258
303000000,31.9768225880057,-38.9509693955876
304000000,31.9665837896808,-38.651670392893
305000000,31.9008181184088,-38.2253371883339
306000000,31.7662936449314,-37.8977878816823
307000000,31.6576668108272,-37.4484837901098
308000000,31.6087333978407,-37.0892616308324
309000000,31.6112904894517,-36.752801994781
310000000,31.4425334464872,-36.3131536205441
311000000,31.4118242641885,-35.8802155993332
312000000,31.2759303223457,-35.586032188051
313000000,31.3217070388251,-35.1958564951865
314000000,31.2129496531905,-34.7686092194059
315000000,31.1120428715797,-34.3890031595745
316000000,31.0846114788132,-34.0493678400943
317000000,30.9925377630596,-33.6224208247013
318000000,30.983981251969,-33.2411171383118
319000000,30.9313691786973,-32.8341743525869
320000000,30.8524320088411,-32.4674287135307
321000000,30.7756410659281,-32.089925367837
322000000,30.7500114587179,-31.6891029989105
323000000,30.74654712975,-31.3169503413202
324000000,30.6864708844897,-30.8744793323667
325000000,30.6853769586952,-30.5093352695272
326000000,30.58270330577,-30.1742210531538
327000000,30.5746292038693,-29.7880293838514
328000000,30.4929149110725,-29.4711454018666
329000000,30.4956876887643,-29.1083111000824
330000000,30.3834468065537,-28.6644658611513
331000000,30.4123436187885,-28.2836458892946
332000000,30.3350718730393,-27.8406768956165
333000000,30.3050686588604,-27.5968774763397
334000000,30.2443256195929,-27.1978434394087
335000000,30.2824845560883,-26.7821719149443
336000000,30.2422530964314,-26.3799553723212
337000000,30.193223827593,-26.0881114756763
338000000,30.160801742511,-25.6842219451996
339000000,30.0864325217991,-25.3517233127117
340000000,30.0355023189917,-24.9121642876266
341000000,29.9714177170328,-24.4927949933343
342000000,29.912935238743,-24.1023923930616
343000000,29.8729861098704,-23.7386192337232
344000000,29.9100023075794,-23.3032708028836
345000000,29.8000126727194,-22.8851972324138
346000000,29.856731813484,-22.5345880979586
347000000,29.7627332987261,-22.0921961997746
348000000,29.7761657599824,-21.7344448278403
349000000,29.7520001161201,-21.3701260011675
350000000,29.6985369052098,-20.8210256025092
351000000,29.721069623111,-20.4840739095064
352000000,29.7656144287355,-20.0320479964385
353000000,29.8508450523701,-19.7195094076466
354000000,29.908486426974,-19.3534689600233
355000000,29.8375115907889,-18.948238243666
356000000,29.8294106777139,-18.5924901524163
357000000,29.8557993710816,-18.1781491138822
358000000,29.9012746421412,-17.7233831355142
359000000,29.9027139848911,-17.4142442833251
360000000,30.0136892606378,-17.0531226779435
361000000,29.9773420534739,-16.7032805118197
362000000,29.9897080820692,-16.3609988328214
363000000,30.0429284854229,-15.9808804405287
364000000,30.0887245285551,-15.5174444377332
365000000,30.1115641609742,-15.2595539374849
366000000,30.1289547611209,-14.9086971773464
367000000,30.134025791347,-14.5442774576573
368000000,30.1576342514868,-14.1774847449726
369000000,30.1447408625673,-13.7715958543619
