Freq_Hz_,S11_REAL,S11_IMAG
300000000,33.7156344640824,-56.4605312410122
301000000,33.503631547167,-55.9061073837704
302000000,33.269718723785,-55.3643166885517
303000000,33.1388561391386,-54.9022742691983
304000000,32.9658605786506,-54.5246148327759
305000000,32.9135060950882,-54.0207957647153
306000000,32.5922740229637,-53.6315673889822
307000000,32.5363436436739,-53.0103537832961
308000000,32.3831042388342,-52.5178880848386
309000000,32.2639585619798,-52.1499284293799
310000000,32.021014454238,-51.5785493497974
311000000,32.049168137654,-50.9571276687287
312000000,31.8743483531884,-50.6254101892519
313000000,31.7878678923578,-50.1871747982772
314000000,31.5608581209695,-49.7161104407821
315000000,31.3694143180311,-49.1646905948234
316000000,31.3341044628583,-48.6645398679702
317000000,31.2059076335818,-48.1006511472939
318000000,31.2006265629798,-47.6693365063887
319000000,31.1161373009988,-47.1230808513707
320000000,31.0382027083274,-46.6789010774139
321000000,30.8990259836413,-46.2457403956623
322000000,30.8196182904764,-45.7878208112502
323000000,30.7996027526564,-45.2532948981238
324000000,30.8307480454754,-44.7592967504322
325000000,30.7613671458265,-44.2876870795175
326000000,30.6275638328594,-43.9705836643282
327000000,30.4890444178174,-43.5568989344235
328000000,30.3392608940478,-43.0514767294253
329000000,30.2771160589865,-42.4520708916156
330000000,30.1725202298448,-41.8955871426767
331000000,30.1731639348505,-41.4436657753955
332000000,30.1031817416336,-40.8669608035181
333000000,30.0364112709287,-40.5864010547281
334000000,29.9196725724588,-40.0328312104621
335000000,29.9318656294462,-39.488832572316
336000000,29.9341487303807,-39.0061073848598
337000000,29.8327834533643,-38.5757333551839
338000000,29.8442985215541,-38.0515614780662
339000000,29.747734692544,-37.5222121317979
340000000,29.6970282245441,-36.9382993518708
341000000,29.705370884235,-36.2387687836832
342000000,29.7950790130844,-35.741425633186
343000000,29.88019385661,-35.2069274071558
344000000,30.0399759485785,-34.7801726958706
345000000,30.0223632438711,-34.233951634486
346000000,30.1478225854835,-33.7190200696077
347000000,30.3027738904837,-33.2549713939078
348000000,30.4547641209136,-32.8334290494458
349000000,30.6402070982593,-32.3859750411058
350000000,30.8684304321883,-31.8777967537552
351000000,31.1298439670389,-31.7282513468874
352000000,31.2652280382204,-31.4720451736428
353000000,31.3345032664296,-31.3356278189868
354000000,31.2939244263712,-31.0118251967327
355000000,31.3175815969645,-30.6764938496823
356000000,31.3928215304184,-30.2895747813443
357000000,31.5188169782541,-30.039773758526
358000000,31.5805423043641,-29.8154754048369
359000000,31.5047136118154,-29.6152426374533
360000000,31.4805320489522,-29.4091792065938
361000000,31.4451797109935,-29.1750939440652
