Freq_Hz_,S11_REAL,S11_IMAG
300000000,32.2274704062957,-59.6686816432542
301000000,32.1171612699548,-59.2170325328237
302000000,31.9901850789045,-58.7828300562415
303000000,31.9588184876932,-58.2923506306156
304000000,31.8547537567444,-57.9310503770364
305000000,31.7304590101975,-57.454622005971
306000000,31.5770578274654,-57.0152291114021
307000000,31.485600551607,-56.5842101376932
308000000,31.3685001386152,-56.107174227653
309000000,31.3348023767309,-55.7223995074768
310000000,31.1615769146027,-55.2287339627596
311000000,31.1595890313075,-54.7339030926896
312000000,31.0060029268382,-54.4580894603947
313000000,30.9979007463287,-53.9507699753522
314000000,30.824027101932,-53.5154751147049
315000000,30.6424631794772,-53.1455238342398
316000000,30.6027051693868,-52.6633249483116
317000000,30.4994717355268,-52.2160438935501
318000000,30.4612080412855,-51.6861741128505
319000000,30.3908576835698,-51.2220858746075
320000000,30.3887308966834,-50.8545395359362
321000000,30.2089880512204,-50.4577600081967
322000000,30.174595991564,-49.9004989910597
323000000,30.1540709208021,-49.5166826472342
324000000,30.1040402201391,-49.0845535047427
325000000,30.1114450254188,-48.663113898286
326000000,29.9737599900068,-48.2174733295233
327000000,29.8987921547999,-47.8662496515253
328000000,29.8131384639899,-47.4386705836576
329000000,29.7848885901272,-46.982553422252
330000000,29.6610747745474,-46.4831151832407
331000000,29.6622159446046,-46.112926712326
332000000,29.6011657740361,-45.6049035402726
333000000,29.5290271040015,-45.2538123404627
334000000,29.4651555868491,-44.8482014298725
335000000,29.4371333116834,-44.3637398819313
336000000,29.4080980817859,-43.9988018363206
337000000,29.3061245207518,-43.5764854447666
338000000,29.2887044376144,-43.0939937671272
339000000,29.1870906153431,-42.7037205254281
340000000,29.1389102085568,-42.2242115871699
341000000,29.09063369817,-41.7572251946209
342000000,28.9664126255769,-41.2652508445209
343000000,29.0325698886642,-40.8246218015958
344000000,29.0514172713983,-40.3828468747409
345000000,28.9781871537748,-39.9545749324669
346000000,28.9446639957263,-39.5112789357079
347000000,29.0191212893102,-39.0273406699646
348000000,28.9009087941398,-38.6691642703827
349000000,28.9549793952531,-38.1299477901072
350000000,28.9238429477565,-37.4907561299108
351000000,28.9723107810065,-37.1788405273283
352000000,29.1283343507226,-36.7370059356204
353000000,29.1784117083603,-36.364600546245
354000000,29.2217876735334,-36.0076924189388
355000000,29.2370554503263,-35.5330101098893
356000000,29.2661377717464,-35.0726060872158
357000000,29.4041271243876,-34.6473985124594
358000000,29.5215923265103,-34.2825184131009
359000000,29.5945173406303,-33.9867460104246
360000000,29.6444396722395,-33.6690120298077
361000000,29.6549303358947,-33.4163359763051
362000000,29.6465868277853,-33.0979702236181
363000000,29.6919502213512,-32.7622164266118
364000000,29.7311779756497,-32.3340040061562
365000000,29.7755948642807,-32.1347357382744
366000000,29.6693877776099,-31.8543995141851
367000000,29.7328882097791,-31.423356564533
368000000,29.590238839733,-31.0882853460276
369000000,29.5343836159418,-30.6848607985559
370000000,29.5872948304706,-30.3515153277678
371000000,29.5639373304353,-29.9750137098587
372000000,29.5401838204539,-29.6050080392614
373000000,29.6304695688332,-29.2287779202141
374000000,29.5732917043113,-28.8983037053992
375000000,29.6053161247109,-28.5772135687119
376000000,29.5883664291253,-28.2378106167401
377000000,29.5812852541989,-27.8510631416643
378000000,29.5711616935383,-27.5436062622147
379000000,29.6109533855275,-27.1799958123127
380000000,29.5164882961161,-26.8048529710598
381000000,29.529703810752,-26.4444298947466
382000000,29.5579656006385,-26.0857909664851
383000000,29.4536335584076,-25.6919833274684
384000000,29.5827765204605,-25.3935820020518
385000000,29.568413732381,-24.9710680636962
386000000,29.5112443206033,-24.6427961998249
387000000,29.5428416758475,-24.2988742989599
388000000,29.5413535969899,-23.9108266470785
389000000,29.522446466286,-23.5283649316042
390000000,29.4757516865106,-23.1562545391528
391000000,29.5447474458378,-22.7747389408234
392000000,29.5480985814073,-22.4423258222574
393000000,29.5908409662741,-22.1001544832869
394000000,29.6107971797442,-21.7290756603271
395000000,29.5996538721006,-21.3605518263706
396000000,29.5882328053802,-20.994791424726
397000000,29.5958961802651,-20.637983773679
398000000,29.5693445109777,-20.2846698147463
399000000,29.5689655214775,-19.9006766864972
400000000,29.5783515348271,-19.569415016914
401000000,29.6120348649573,-19.172293930151
402000000,29.5610080261455,-18.7205095659542
403000000,29.5846864107312,-18.4385927304576
404000000,29.5911180780198,-18.012880160398
405000000,29.6705621424084,-17.6462919184416
406000000,29.7026308089267,-17.2373232091648
407000000,29.7563403111897,-16.8347892282894
408000000,29.831761505024,-16.469330563387
409000000,29.8006733042479,-16.0610882927681
410000000,29.9130749047205,-15.6888425664597
411000000,29.9345164751224,-15.3790607380783
412000000,29.9766203552845,-14.9954254109468
413000000,30.0186031274191,-14.6217994689025
414000000,30.0840942641083,-14.2642446752581
415000000,30.0914717960066,-13.8947717715485
416000000,30.2179275364708,-13.5569661479473
417000000,30.1902235684017,-13.1284629406654
418000000,30.3290209394224,-12.864180070067
419000000,30.3291226159462,-12.4430330780625
420000000,30.356933259876,-12.1224624781946
421000000,30.3799328888935,-11.791542329589
422000000,30.4478333967876,-11.4037611711793
423000000,30.4204091353417,-11.0765445833117
424000000,30.4359896423055,-10.7544889328005
425000000,30.4934691497298,-10.3346249608561
426000000,30.5038454654711,-9.9950929911724
427000000,30.5596518471308,-9.64076443139897
428000000,30.6184767003674,-9.19713657319033
429000000,30.6532556935349,-8.83901183225169
430000000,30.7419624383928,-8.43497054936646
431000000,30.781382936107,-7.98605970651079
432000000,30.8873634142701,-7.69015780907384
433000000,30.8630349630194,-7.30254076843438
434000000,30.9974724356289,-6.92549647407182
435000000,31.0572755056267,-6.53958232447684
436000000,31.1298844002605,-6.23854851407342
437000000,31.1859305703598,-5.81358372958735
438000000,31.2545444616199,-5.43574161136884
439000000,31.3169161538357,-5.05931434105204
440000000,31.3772450797901,-4.68640807956109
441000000,31.398229199233,-4.31539701549913
442000000,31.5440533915662,-3.94179848338134
443000000,31.6051112712144,-3.5460383572247
444000000,31.6542373993299,-3.17304291447254
445000000,31.8137383754599,-2.81833211580733
446000000,31.8033659446764,-2.4567680424718
447000000,31.9228715896674,-2.07400753910067
448000000,31.9954427928457,-1.70576445126192
449000000,32.1365408449778,-1.36314440398343
450000000,32.1459308339381,-1.01528629502961
451000000,32.258195304457,-0.663414546017991
452000000,32.317656742706,-0.239617016260951
453000000,32.4530886788291,0.13152634610037
454000000,32.4847232380977,0.439674128844485
455000000,32.5882450952598,0.83176561111216
456000000,32.6854191941801,1.2018782241866
457000000,32.8019912663454,1.56503418456015
458000000,32.8302391088346,1.90487278220915
459000000,32.8865780249301,2.28616279121778
460000000,32.9650151091799,2.60365785956679
461000000,33.0459252661105,3.0902087206972
462000000,33.1297562966719,3.3567482485988
463000000,33.2074619363146,3.80654498129586
464000000,33.3248520699186,4.17133212472803
465000000,33.4045431555731,4.55551648178837
466000000,33.5272901942284,4.94200967553427
467000000,33.6061338783888,5.28722694501163
468000000,33.7337332516451,5.66634663672946
469000000,33.8558262856263,6.0926498932083
470000000,33.8883753457328,6.46839821183684
471000000,34.0779380450701,6.83214935005644
472000000,34.1673141313148,7.23436923912885
473000000,34.2923144603459,7.5753863935153
474000000,34.4069576405767,7.9499914273394
475000000,34.5131653800972,8.31816141915972
476000000,34.6036072315078,8.72182570205345
477000000,34.7398978765691,9.08800786816366
478000000,34.8191885670557,9.42275851089833
479000000,34.9415837357337,9.81991887030498
480000000,35.1170148343698,10.2276998513982
481000000,35.2067978783411,10.5704753098475
482000000,35.3369968241349,10.95622756671
483000000,35.4583148166452,11.4157796736371
484000000,35.5758964259444,11.7897250416748
485000000,35.7644314091468,12.1069590819352
486000000,35.8921921646,12.5538476993543
487000000,36.0318009578032,12.9040948276887
488000000,36.2274737728631,13.2485137655094
489000000,36.3901703411295,13.6246192697594
490000000,36.5062682843848,13.9367761605797
491000000,36.6124565008817,14.3261369836613
492000000,36.7095529304571,14.7146887856159
493000000,36.8647140288851,15.0711699696888
494000000,37.080931955493,15.4025678377556
495000000,37.2065894692867,15.7746044225999
496000000,37.3395334614321,16.128062719213
497000000,37.5201889950755,16.471596635417
498000000,37.6092440048146,16.8901298446966
499000000,37.6997154511933,17.2803382062758
500000000,37.8305553631553,17.6384153774162
