Freq_Hz_,S11_REAL,S11_IMAG
300000000,33.7949141272703,-11.526577647821
301000000,33.8525678858019,-11.1943519330209
302000000,33.7347032886027,-10.8665885733915
303000000,33.725897000287,-10.5139106089295
304000000,33.7506617451969,-10.2119098472309
305000000,33.689506933286,-9.82832127182816
306000000,33.6958627530508,-9.55723233692118
307000000,33.6414858557791,-9.14554840072849
308000000,33.6292389654057,-8.8266779489857
309000000,33.6543798474348,-8.52779344276257
310000000,33.5263049382739,-8.15060277306465
311000000,33.581383125922,-7.82010595314715
312000000,33.5223885857367,-7.50072151813443
313000000,33.5199031876789,-7.16059854649732
314000000,33.4721678671085,-6.74573729713631
315000000,33.4669779497602,-6.43096737120718
316000000,33.4889497003374,-6.11856926910711
317000000,33.4742202657353,-5.79290322665973
318000000,33.4314472993159,-5.44601669012587
319000000,33.3995012682102,-5.09968983079738
320000000,33.3843901739375,-4.75393933483045
321000000,33.3643373222483,-4.46761292360234
322000000,33.360413134089,-4.11255437559035
323000000,33.3963708821403,-3.75959352059039
324000000,33.3739492068818,-3.4394693398383
325000000,33.4357828606515,-3.1043521885236
326000000,33.3260847685039,-2.73821493035187
327000000,33.3997592185938,-2.43278547680426
328000000,33.3434258165966,-2.11381325322197
329000000,33.377279167858,-1.75056044079446
330000000,33.3561328417255,-1.42869341677013
331000000,33.3544723496028,-1.11253331172177
332000000,33.3087775018873,-0.719583352457463
333000000,33.3494631599809,-0.434115040272387
334000000,33.3571812496983,-0.122996280644355
335000000,33.3986423778828,0.228708532275562
336000000,33.3557216656266,0.562814189021348
337000000,33.3937891271217,0.899604391760702
338000000,33.3786769932942,1.26462488818753
339000000,33.4107918910167,1.57319643897077
340000000,33.4087770742042,1.88082208315773
341000000,33.4099367878946,2.2093893017046
342000000,33.3829066024247,2.58156703564272
343000000,33.3562912235071,2.94520578801952
344000000,33.3871484286838,3.2961663391502
345000000,33.4060518463179,3.56239866988595
346000000,33.417023349234,3.88320548056881
347000000,33.4216099675762,4.20986718820443
348000000,33.4030798757548,4.52765015820494
349000000,33.407587845384,4.85691478137496
350000000,33.3629757887967,5.22312550078279
351000000,33.3406312588335,5.55662710288499
352000000,33.3369085952786,5.9895591798055
353000000,33.3781049001737,6.32967608023585
354000000,33.4182111789636,6.70975902138981
355000000,33.442975998473,7.10250720195943
356000000,33.5106686531869,7.40005410140002
357000000,33.5003855300552,7.76613374311199
358000000,33.5213009249695,8.12876230929491
