Freq_Hz_,S11_REAL,S11_IMAG
300000000,34.3943210800246,-21.6585568083842
301000000,34.4038577215151,-21.3274098978528
302000000,34.245664624778,-20.9495286467924
303000000,34.2280085841981,-20.5581207669918
304000000,34.2574654253466,-20.2655080647726
305000000,34.1543441007923,-19.9064934086277
306000000,34.0933672605673,-19.59581456359
307000000,33.9994083286794,-19.2124351958347
308000000,34.0678612436872,-18.8729173491338
309000000,34.0333175319917,-18.5567555007261
310000000,33.9451921015654,-18.1744519352629
311000000,33.9471506930432,-17.8245066887805
312000000,33.8520324535438,-17.5105912190435
313000000,33.8571591954357,-17.1701489875678
314000000,33.7754156411949,-16.7415140043909
315000000,33.7609633845506,-16.4364061433611
316000000,33.7296895010335,-16.145440434281
317000000,33.6868747676905,-15.7876976568086
318000000,33.6828696175017,-15.4776909540745
319000000,33.6486545690764,-15.1018900231824
320000000,33.613090268218,-14.7361746893598
321000000,33.5570226638555,-14.455783096319
322000000,33.5215738178433,-14.1358970680288
323000000,33.5255474436511,-13.7630606201373
324000000,33.4568265862283,-13.3746655248839
325000000,33.4632693966377,-13.022764335555
326000000,33.3822659163524,-12.6851882627763
327000000,33.383305877289,-12.3825001688311
328000000,33.413894071114,-12.0892197660893
329000000,33.3900241655706,-11.7324615408736
330000000,33.3190065203007,-11.3733561367934
331000000,33.2888891755615,-11.0421453755187
332000000,33.2735221519792,-10.6754201864666
333000000,33.2480857866116,-10.3950775606761
334000000,33.2153523136863,-10.0458186438955
335000000,33.2468094790032,-9.71202874013407
336000000,33.2283542470551,-9.34866563629923
337000000,33.1633663125954,-9.02521139211874
338000000,33.138987015415,-8.66871298037625
339000000,33.1626314869047,-8.33457905281108
340000000,33.1259444568458,-8.02444436202281
341000000,33.1193132184356,-7.75866663044406
342000000,33.0128803112104,-7.41737146710529
343000000,33.041409010913,-7.03720983328738
344000000,33.0172843922134,-6.74024708901505
345000000,32.957667312816,-6.39496299817748
346000000,32.9763323359442,-6.10141533699921
347000000,32.9379493115595,-5.69727300033751
348000000,32.8970548961263,-5.38882095958013
349000000,32.8812407879567,-4.98910820649205
350000000,32.761921337134,-4.56695695463169
351000000,32.7583216407878,-4.26662668296825
352000000,32.7615258539266,-3.79438735995029
353000000,32.7886878159751,-3.45954346872327
354000000,32.831853377578,-3.09679514090941
355000000,32.8434462772611,-2.68958022337581
356000000,32.8456003415404,-2.40922040661905
357000000,32.80340675754,-2.01941029799175
358000000,32.8571509674476,-1.61784699934408
359000000,32.8409437022425,-1.22325593548185
360000000,32.9031995415145,-0.849542931737616
361000000,32.9298382371505,-0.524776141648731
362000000,32.9477725518401,-0.13820860838213
363000000,33.0332892525464,0.163983181077175
364000000,33.0358653500996,0.630195588691146
365000000,33.0697642333266,0.919011522526412
366000000,33.1164105704363,1.23455843500946
367000000,33.2047588167699,1.62273290343101
368000000,33.2045326681799,1.9591765647019
369000000,33.2509154721817,2.36418424171173
370000000,33.3045304004182,2.68020256337381
371000000,33.3195214289242,3.00044318778541
372000000,33.412890373193,3.36498898819401
373000000,33.4220819921839,3.73945104440556
374000000,33.4808444348588,4.073822744204
375000000,33.5563054360402,4.3767663864229
376000000,33.6214103187276,4.70573567710811
377000000,33.6323996258729,5.07701056797208
378000000,33.6939491344732,5.39678656669641
379000000,33.7563243069448,5.7417305060414
380000000,33.8150121637327,6.06894872040976
381000000,33.8794765524188,6.43310023042948
382000000,33.9306921391857,6.78769721611292
383000000,34.0148232074498,7.11297427773436
384000000,34.1146027316341,7.45084700979784
385000000,34.157513438421,7.84149533441989
386000000,34.2254166706816,8.13059358728904
387000000,34.3418737382327,8.443308264101
388000000,34.2811845585491,8.76779357942386
389000000,34.3829591425596,9.08420680221431
390000000,34.4011327002381,9.44458333533561
391000000,34.4998530280198,9.82459615446185
392000000,34.5682931094054,10.1508632526637
393000000,34.6420222138696,10.5025668909392
394000000,34.7530255992943,10.8671306484821
395000000,34.7857793658347,11.2377959082925
396000000,34.8841322161039,11.6238316618025
397000000,35.0184826182849,11.9209000973118
398000000,35.0914858852645,12.2932366796963
399000000,35.2216946940131,12.5478379250831
400000000,35.2470887603315,12.8719568469533
401000000,35.3249248433717,13.2499579007591
402000000,35.3918311867278,13.5684966049345
403000000,35.5367059275518,13.9132903133103
404000000,35.5859976166065,14.1944290857258
405000000,35.6283972211989,14.5269650307184
406000000,35.7636951673938,14.9010986051654
407000000,35.8301639845863,15.2780182771515
408000000,35.9194869347054,15.6567122419284
409000000,36.0130122338992,15.9719548423286
410000000,36.1680133913777,16.3397832428145
411000000,36.2260546473676,16.6290105930764
412000000,36.3536750502165,16.9592121305662
413000000,36.4770828829146,17.3285168814067
414000000,36.5975583220169,17.6792273110629
415000000,36.6726510652378,17.9638961877955
416000000,36.8425142092256,18.3166091226883
417000000,36.9242772552348,18.6616471347016
418000000,37.0567631188061,18.9689287142611
419000000,37.1412976438293,19.3199457931016
420000000,37.2902930743522,19.6903518899126
421000000,37.3770319549118,19.9829419008239
422000000,37.497400045815,20.3687060762691
423000000,37.6170471037052,20.6286812004942
424000000,37.7707019516906,20.9684160430293
425000000,37.8520517777468,21.2885010896869
426000000,37.9501289291428,21.5969045077784
427000000,38.1276076572323,21.9033251903452
428000000,38.1846824883121,22.2716167250142
429000000,38.2836245514874,22.6413387530759
430000000,38.4110910904011,23.0046431222914
431000000,38.4852963027143,23.3572601199291
432000000,38.6324145792,23.6832715612828
433000000,38.7358769227808,24.0417734940702
434000000,38.9020485414287,24.4650885313574
435000000,39.0545349600166,24.7460903936496
436000000,39.2257653351397,25.0591404606186
437000000,39.4016854734333,25.3924627549468
438000000,39.5078405457008,25.7861649659048
439000000,39.7380259596395,26.117879215106
440000000,39.8435642496,26.4130201474766
441000000,40.0241587810284,26.7342476045
442000000,40.2067940167289,27.1092982535192
443000000,40.2942721249864,27.3617450625368
444000000,40.4950252902827,27.7488136122737
445000000,40.6570831552687,28.1156078839194
446000000,40.8165315490533,28.288555454955
447000000,40.9580164521448,28.6749683808636
448000000,41.1551835693722,28.9798510506436
449000000,41.3189960181893,29.3185562152033
450000000,41.4551716850897,29.6325669150734
451000000,41.5293846975543,29.9805275750167
452000000,41.6980396441259,30.2379229959581
453000000,41.8946777065048,30.6714352270037
454000000,42.1281822770409,30.9638499927159
455000000,42.2231235373135,31.332789431508
456000000,42.4298744817308,31.6998264237307
457000000,42.6829427105666,31.9586963930746
458000000,42.8501260502544,32.2257767374396
459000000,43.1196676682084,32.5591501191837
460000000,43.3366731654532,32.7916266699926
461000000,43.4171784945093,33.1119456342155
462000000,43.6073347541165,33.3430676402677
463000000,43.7170972944468,33.6368563334777
464000000,43.8617786147026,33.8911646136708
465000000,44.0248084859297,34.2674132709734
466000000,44.2720292829591,34.6111844462513
467000000,44.4410365650429,34.9422104894211
468000000,44.6733913919914,35.1523767897466
469000000,44.8626025660572,35.5386217355135
470000000,44.9235963995128,35.7535030723201
471000000,45.2006980570041,36.1667650667097
472000000,45.3558737706247,36.4157623095796
473000000,45.5359565183686,36.6449233057863
474000000,45.7274965051059,36.9477364444974
475000000,45.8406552969131,37.2123114362827
476000000,45.9439115884431,37.4901727716929
477000000,46.2129685675146,37.8744342474401
478000000,46.2817826426604,38.0744097551936
479000000,46.4086576247577,38.428862707596
480000000,46.5331685577153,38.7950273532677
481000000,46.8024642475906,39.1353530325336
482000000,46.9938219090985,39.4539795566469
483000000,47.1123347681329,39.8375625492256
484000000,47.2542195838428,40.1503373049569
485000000,47.5489032539766,40.4794040651521
486000000,47.6593928399739,40.9064655784666
487000000,47.8616071626435,41.3514990811886
488000000,48.2670903211858,41.6892868640976
489000000,48.560706992933,41.9471306200796
490000000,48.6678937443465,42.2191449529373
491000000,48.8655207488546,42.4038194998924
492000000,49.0440274153293,42.7348739293872
493000000,49.2640369044339,43.043834423177
494000000,49.5920214495886,43.319703576515
495000000,49.8476887482272,43.6696325127614
496000000,49.9173202539916,43.9819605791744
497000000,50.0449055320109,44.2664463633459
498000000,50.1444150922114,44.4281140861635
499000000,50.2274899814154,44.8628394304071
500000000,50.3422816397964,45.2509418922873
