Coaxial Probe Method (Opt. 004) 20.0.22083101
Keysight Technologies,P9371A,MY57211749,A.17.25.05

Ch 1
Port:, 1
Probe:, High temperature
Std1:, Air
Std2:, Short
Std3:, 25.0C water
IFBW:, 300.000000 Hz
Power:, -5.000000 dBm
Date:,"Thursday, February 22, 2024 17:30:13"
frequency(Hz),e',e''
3e+008,17.8245,8.63394
3.01e+008,17.823,8.60973
3.02e+008,17.8123,8.59343
3.03e+008,17.8056,8.56897
3.04e+008,17.7956,8.55691
3.05e+008,17.7941,8.5405
3.06e+008,17.7832,8.52203
3.07e+008,17.7711,8.50583
3.08e+008,17.7608,8.48378
3.09e+008,17.7532,8.47478
3.1e+008,17.7467,8.45015
3.11e+008,17.7416,8.43355
3.12e+008,17.7316,8.41677
3.13e+008,17.7198,8.40056
3.14e+008,17.7151,8.3857
3.15e+008,17.7097,8.37237
3.16e+008,17.7026,8.34886
3.17e+008,17.691,8.33293
3.18e+008,17.6827,8.32585
3.19e+008,17.6775,8.30851
3.2e+008,17.6727,8.28823
3.21e+008,17.6632,8.27537
3.22e+008,17.6537,8.25546
3.23e+008,17.6474,8.23902
3.24e+008,17.6396,8.21822
3.25e+008,17.6388,8.20686
3.26e+008,17.6249,8.19713
3.27e+008,17.6196,8.17374
3.28e+008,17.6181,8.1694
3.29e+008,17.6031,8.14621
3.3e+008,17.6019,8.13341
3.31e+008,17.5999,8.12108
3.32e+008,17.5884,8.10679
3.33e+008,17.5878,8.08976
3.34e+008,17.5799,8.08129
3.35e+008,17.568,8.06616
3.36e+008,17.5624,8.05447
3.37e+008,17.5615,8.02979
3.38e+008,17.5526,8.02164
3.39e+008,17.5408,8.00139
3.4e+008,17.5419,7.99156
3.41e+008,17.5368,7.97467
3.42e+008,17.534,7.96212
3.43e+008,17.524,7.9483
3.44e+008,17.5152,7.9394
3.45e+008,17.5119,7.9234
3.46e+008,17.5121,7.90444
3.47e+008,17.5034,7.88819
3.48e+008,17.497,7.87583
3.49e+008,17.4941,7.85604
3.5e+008,17.488,7.85312
3.51e+008,17.4817,7.84103
3.52e+008,17.4785,7.81932
3.53e+008,17.4717,7.81188
3.54e+008,17.4617,7.79665
3.55e+008,17.4645,7.785
3.56e+008,17.4556,7.76977
3.57e+008,17.4539,7.75725
3.58e+008,17.4532,7.74105
3.59e+008,17.4434,7.72735
3.6e+008,17.4381,7.71836
3.61e+008,17.4385,7.7055
3.62e+008,17.4314,7.69168
3.63e+008,17.4272,7.67536
3.64e+008,17.4287,7.66805
3.65e+008,17.4181,7.65268
3.66e+008,17.4128,7.64083
3.67e+008,17.4085,7.63374
3.68e+008,17.4072,7.6185
3.69e+008,17.4039,7.6055
3.7e+008,17.3955,7.59032
3.71e+008,17.3879,7.57685
3.72e+008,17.389,7.56354
3.73e+008,17.3876,7.55061
3.74e+008,17.3798,7.53712
3.75e+008,17.3811,7.52495
3.76e+008,17.3728,7.51261
3.77e+008,17.3717,7.50345
3.78e+008,17.3656,7.49027
3.79e+008,17.361,7.47563
3.8e+008,17.3522,7.46556
3.81e+008,17.3559,7.45778
3.82e+008,17.35,7.44484
3.83e+008,17.348,7.42616
3.84e+008,17.3416,7.41831
3.85e+008,17.3384,7.41044
3.86e+008,17.3326,7.39386
3.87e+008,17.3317,7.3846
3.88e+008,17.3274,7.37097
3.89e+008,17.3251,7.36181
3.9e+008,17.3207,7.34661
